entity,kg_sim_mu,kg_sim_sig,et_sim_mu,et_sim_sigma
/m/01r2c7,0.2315084613312314,0.2088477499187468,0.4208854049444198,0.2045511078760581
/m/01gf5h,0.2637334021665385,0.2017007752525791,0.4320949748158454,0.1557904912482965
/m/09l9tq,0.5106994688778986,0.1944061869684261,0.5,0.0
/m/024dgj,0.1954172715399426,0.1955993536075519,0.3850683590360716,0.1725939060867564
/m/07mb57,0.3387115755707148,0.204900009922428,0.4395160948236783,0.2343146651942607
/m/0f7h2v,0.3635383690118181,0.2098229481704047,0.481808067964656,0.1953126183151147
/m/02pby8,0.1869800244842763,0.2184040972086342,0.4895203030771679,0.1339663565626812
/m/02rn_bj,0.302699699089899,0.2026357362452375,0.5482698577855315,0.1812924838293267
/m/034bgm,0.2209820682515053,0.2169045679598186,0.4345585831574031,0.1985912064829568
/m/07tl0,0.2719024360369311,0.2343256008118029,0.3980278581380844,0.1896456396507456
/m/0127s7,0.2410185065526863,0.2111198377951315,0.3818235476094558,0.1504076223486899
/m/01hcj2,0.2227139612057352,0.2246117950202428,0.3906699208104435,0.1541563505657363
/m/02__7n,0.363243495707472,0.1947823130750714,0.4517537337210443,0.1454974809644495
/m/0d500h,0.2849930201622325,0.2607199761589909,0.4551502721650259,0.1536415459011509
/m/026rm_y,0.3327077283364977,0.2297567261453479,0.4347803556256824,0.1748226294509971
/m/0c408_,0.2822248593677852,0.2237031859812958,0.461574015381572,0.1513742520219979
/m/02cbs0,0.1712551944667043,0.2027011425870002,0.3465834650664757,0.1581208007927295
/m/04r7jc,0.3232979428754664,0.2446469320222339,0.4839854267163154,0.1756271472020849
/m/026_dcw,0.3821370813599695,0.2139007571776452,0.5637025123550778,0.1290359157848828
/m/01ycbq,0.2991020406991933,0.2082416969970094,0.4080659344792366,0.1522652301850825
/m/0jrny,0.1778333048951924,0.2283211515352419,0.3580500772144614,0.1362157764744498
/m/05v954,0.3814741268890844,0.2525058922143491,0.4180116345485051,0.2049269384296412
/m/016fjj,0.2790491637410115,0.2004700232492317,0.4051610806628185,0.1591508114699994
/m/026dcvf,0.4482688757336952,0.1697209976735138,0.591613382101059,0.2453706306120001
/m/0dx97,0.2650826363699327,0.2023720435408886,0.3884034300898457,0.1190823288513015
/m/0h95zbp,0.4623121193438936,0.2218449714699115,0.5,0.0
/m/01jv1z,0.3759573417901993,0.1476050362130984,0.4022730092207591,0.1175486947858884
/m/0250f,0.2325706705815846,0.2558003165693469,0.5014056915437782,0.1522794021364195
/m/015lhm,0.1769786997606526,0.2076907357701399,0.3737548118158852,0.1704512882035136
/m/02py9yf,0.340412691319843,0.2448851758538197,0.4599810143311818,0.2305528931291742
/m/02h8p8,0.6740918127345104,0.2237917709289497,0.6679056882858276,0.0
/m/01y49,0.5759017739074257,0.2075541009259781,0.5125168760617574,0.1526159064357896
/m/01ypc,0.5035238427013098,0.2162052477779752,0.50905408958594,0.1495185038798273
/m/023p33,0.3059719637554745,0.2097156755007529,0.3581430445114771,0.1201729529562243
/m/050gkf,0.3421482425236394,0.1617348800519891,0.4195463945468267,0.1446444281936887
/m/04m1bm,0.4073896635910591,0.2526703525918704,0.4972277155944279,0.1682416746106909
/m/0dmtp,0.2717326093897445,0.2489115303656425,0.3826613482635687,0.1463671045207285
/m/01lsl,0.3219734596031197,0.1872219203471275,0.3887679234147072,0.1543308551450656
/m/0mxhc,0.3431270730626933,0.2504358465004319,0.5237111435050056,0.1383736727600323
/m/0bkmf,0.2304620986098049,0.2554192680740841,0.3685876073413773,0.1572341797988118
/m/05szq8z,0.3254330577953913,0.1845267943265336,0.4386988580226898,0.0
/m/0511f,0.6443037390708923,0.191005381486074,0.5083006873726845,0.19524039674196
/m/01xvb,0.6191776784383418,0.1991442496884834,0.5175729904856,0.1455858537618186
/m/01yhm,0.497951970799977,0.2214506748303057,0.413903080423673,0.1718642425624414
/m/01sn3,0.2005851638146512,0.1979276659622384,0.3135558778916796,0.1297325579188193
/m/01vzz1c,0.2660945630417581,0.2114550174312377,0.4105246062134648,0.1661097008606374
/m/0dlglj,0.4206680938272155,0.1714146968928281,0.3796273781252758,0.1409145565403782
/m/01l47f5,0.315580107122713,0.2363717593418968,0.3853554424785432,0.153430459688476
/m/04xhwn,0.2155060030275392,0.2183914431176712,0.4736322234902117,0.1718172321521429
/m/0frf6,0.2523956430236717,0.2776950661263896,0.4021373320193517,0.1781809775396374
/m/03v3xp,0.3110329733267179,0.2164467387377817,0.4014186312209118,0.1624436308515074
/m/04cj79,0.349934538819827,0.2052219032585533,0.5044198453426361,0.2150549783629382
/m/03j0ss,0.651140367436683,0.2337708534110571,0.6514758865038554,0.0855282843561139
/m/03c0t9,0.6524577094916848,0.2247080349950527,0.5730199118455251,0.1672056281424698
/m/04btgp,0.7928723007963415,0.1240544576518867,0.6514758865038554,0.0855282843561139
/m/04knh6,0.8369163068342003,0.0766701123553459,0.5,0.0
/m/02b1zs,0.9547713100910188,0.0226142239402843,0.3905653456846873,0.1614619669543569
/m/0qm9n,0.3430447841715245,0.19424401928607,0.3967318544785181,0.1611471039838815
/m/01hwkn,0.3235662827426109,0.2480467643792731,0.3283424100705555,0.1461971732613117
/m/05x30m,0.3126148506067693,0.2936355551086442,0.5078076428837246,0.144820455463971
/m/02w4fkq,0.2499877880301098,0.2055949731033564,0.5031248060139742,0.1657052727503658
/m/0172jm,0.2121192382858235,0.2101243961197388,0.4625345428784688,0.1606294641747144
/m/01n4nd,0.2586598921140345,0.2781087462451139,0.3974726662039757,0.1415666415566845
/m/01jrvr6,0.1350480219553439,0.209797718466816,0.3841208293227664,0.1731170482143754
/m/01q8hj,0.2354521876647292,0.2216371180875568,0.4917652507623036,0.1306496325456111
/m/01wxyx1,0.2563734741601076,0.2553256113696216,0.3685554892588884,0.153825165963916
/m/03f1zdw,0.3985057951788517,0.181278704752475,0.4256123926613357,0.1718148031553261
/m/03mfqm,0.3043666904708107,0.1772991622623475,0.4818998305570511,0.1741386768875064
/m/0_ytw,0.2804917100972185,0.26049052182394,0.3296207909782727,0.1515532136770334
/m/017v3q,0.2612671741655381,0.1860370869877292,0.4043692227866914,0.145255527313978
/m/030w19,0.2025915409150697,0.2058707697255819,0.4266590210524472,0.164868470871117
/m/0jgm8,0.3192788623525914,0.2736684652474105,0.3824347386757533,0.1453847166030851
/m/01v8c,0.2501892244094051,0.260506762953549,0.3764618693351529,0.1645473235013532
/m/01ls2,0.2129279698670918,0.2274341428396142,0.3234973356356987,0.1382056308212133
/m/0fn7r,0.2284004610031843,0.3206106593359052,0.3910848711218153,0.0965542277401831
/m/07nnp_,0.3174936739674418,0.2230778119363413,0.355009766916434,0.0907440688487411
/m/01vsl,0.209730698051612,0.2534576520175703,0.3536447028701122,0.0910982247615257
/m/01n4w,0.2670415568651824,0.2068319521592905,0.3227527210663252,0.1321950457782561
/m/0fv_t,0.2688380890931175,0.2481143486742033,0.3387563046688834,0.1299442806952242
/m/0rydq,0.1979195480900151,0.2477210767586332,0.3917957423698334,0.1224596270762478
/m/01smm,0.1900928426243097,0.230366282457409,0.3487471112715346,0.1304596448546463
/m/01j7pt,0.2764937896591922,0.2370075715831647,0.45533092603797,0.1644149851377819
/m/01w7nwm,0.2450404522788487,0.2169175171890961,0.3561770652773713,0.1493356693434203
/m/02bb8j,0.1967112213481284,0.259981339877271,0.3902059450745582,0.1492028123274426
/m/024qk1,0.2397132616490125,0.2516488768619659,0.5685101747512817,0.0
/m/0bqs56,0.2249749227191063,0.2150591292008605,0.3620523583623721,0.1572985632213278
/m/014vk4,0.1801118742276643,0.2073877128457173,0.3658654489332721,0.131539707470514
/m/020d5,0.189292968369509,0.2432589267359182,0.3433673296792385,0.1396882708398277
/m/03tn80,0.3445420970443944,0.1827677137108955,0.3600162466367085,0.1230157721837094
/m/01x73,0.2767266939853704,0.2580014720007313,0.2991864434734452,0.1493348634523103
/m/04cy8rb,0.3364904104894807,0.1740875054110864,0.3834618493914604,0.1304467820269947
/m/0nvt9,0.3865733277949101,0.2670514531047313,0.4388471278879378,0.1379302823396997
/m/0bpbhm,0.3399807202767153,0.1695724990222979,0.424864357426053,0.190141447737313
/m/01p7x7,0.1872457497954728,0.2130701739586057,0.3876687065476463,0.1419566321817135
/m/01lfy,0.1869927396845385,0.2184381844464391,0.3432173880389313,0.1540657157845461
/m/09nhvw,0.2008605465804346,0.2047608664132158,0.3588042948112795,0.1578199979204916
/m/0mdyn,0.187021093651509,0.1999135251686518,0.3825519863954362,0.1848611874086988
/m/0b68vs,0.2656004758701042,0.2225248095650028,0.4778596023718516,0.1323024121171519
/m/059nf5,0.6436071187967346,0.2369595689793937,0.4536074201265971,0.2090377250456251
/m/01q1j,0.360214985286196,0.3325035705758962,0.3710010556482043,0.1655790903055111
/m/0r4xt,0.2422140450927576,0.2532790041385392,0.4510837107896804,0.1632910071780559
/m/01_2n,0.4012382878780321,0.252702801403169,0.5771493117014567,0.27696572854333
/m/01nn7r,0.2447722856500574,0.2596293872556578,0.5288914342721304,0.1715047989418298
/m/013n0n,0.2453395222961815,0.2418685423225965,0.3818017626350576,0.1409824743924858
/m/0f0sbl,0.3197746801135294,0.3058043699671496,0.3680679033199946,0.1567602745798193
/m/0r2bv,0.2540469118277542,0.2517735351123323,0.3658779035011927,0.1087967540944658
/m/01q4qv,0.3565355236148658,0.2612336941356412,0.4037035355965296,0.1938717636523921
/m/027dcbn,0.2814498793780892,0.2363901064778314,0.3216947956631581,0.1714443366779868
/m/0m_z3,0.5198167346305016,0.2944171725414144,0.4246608992417653,0.1820266640529315
/m/0hkq4,0.6084009789285205,0.2009643988884575,0.4170476287603378,0.1180931324634283
/m/0121h7,0.8203511516253154,0.104072718661572,0.4740807137319019,0.1771974063311349
/m/01qs54,0.5279501957974087,0.4116681678877015,0.4709109425544738,0.1889917124489412
/m/0dwfw,0.7537556727727254,0.15251835534487,0.3652581460773945,0.1558229278731296
/m/01fj9_,0.6018199022763815,0.2014473142694215,0.36614234319755,0.1746161657138771
/m/01w02sy,0.1937305054596522,0.1836690796508097,0.387967421747744,0.1430168039250084
/m/0cc5mcj,0.3750397827643585,0.1787360678216594,0.2928197979927063,0.0
/m/0338g8,0.2154054649664153,0.1946593485285749,0.4507948644459247,0.177632977612244
/m/03cs_z7,0.2659695147620582,0.2850183669779744,0.4829227805137634,0.1906154109093873
/m/03ctqqf,0.3273143647888738,0.2379426030381948,0.3896827101707458,0.0
/m/06kl78,0.3097456863701311,0.1849768797659568,0.4543508631842477,0.1775169236295008
/m/014kj2,0.2756520204398279,0.268291683566245,0.5074705713325076,0.1433405473641728
/m/08wq0g,0.3498979406986935,0.2312805564340466,0.4589400797179251,0.1715303572120926
/m/037njl,0.2016976687670258,0.2048796234523772,0.4598550514860468,0.1570000340918763
/m/01xyy,0.3168742243539203,0.2922368809344849,0.3323571687707534,0.1505537352057743
/m/04smdd,0.3568704910721556,0.1893457914900128,0.4499771449300977,0.1883594345796332
/m/05j0wc,0.2154110402842325,0.223719339341968,0.3858895232280095,0.1546072610801759
/m/09tqxt,0.4753024645972392,0.1128359549869682,0.5,0.0
/m/0k0sv,0.3910367756590738,0.2381450123566013,0.2847229242324829,0.0
/m/01mgw,0.369091106802225,0.216832738342665,0.4835429661803775,0.1722924944111107
/m/03f4n1,0.5194704416256987,0.2475789777576968,0.3158667176961899,0.1558479611599847
/m/0n6ds,0.3320998728999661,0.1724323807883594,0.3980101344308683,0.179023740923829
/m/034hzj,0.3666655160235836,0.1987818784131976,0.422645037372907,0.1972997575167936
/m/0223bl,0.5831684520599818,0.1893690300077878,0.5094706118106842,0.1798130686923174
/m/036921,0.2194697532982549,0.2275569065482334,0.4501264941963283,0.1448559625746844
/m/0r679,0.3077431003132495,0.2534115811956715,0.4043904025446285,0.1550336600294506
/m/028mpr,0.3137215598447558,0.3197395111226254,0.4162156979242961,0.1344612845452179
/m/045g4l,0.2259061968220131,0.2392673825216173,0.3623138021855127,0.1665203794913477
/m/0df92l,0.3727820885700676,0.2168594609750068,0.4323790073394775,0.0
/m/02htv6,0.1968966928061526,0.2754666648618739,0.4774581250690278,0.162643737997865
/m/0n2q0,0.3229374538346003,0.2701641307358328,0.4575372327651296,0.1511529450134727
/m/031ydm,0.3981480033647119,0.2013043339315007,0.422085772201951,0.1957294119373563
/m/035qlx,0.6650817588045093,0.2221207418463315,0.539481520652771,0.0
/m/01mjq,0.2026901583205851,0.2191459199282882,0.3248437791181507,0.1527676861138487
/m/026ck,0.224566678869187,0.2381949183733625,0.418052646167138,0.1812351908619998
/m/01q_ks,0.7274627579110009,0.1349648632711593,0.9296241998672484,0.0
/m/0d9t0,0.4458737716530309,0.1651424085502097,0.4198257029056549,0.1537131037483494
/m/09pbb,0.4838356134159113,0.0983291274850929,0.4479045033454895,0.1083150001081138
/m/02sb1w,0.3432765447151257,0.2073348548108517,0.4229902125067181,0.1580240634929347
/m/02b1hb,0.6266666835122429,0.2385335599208845,0.6679056882858276,0.0
/m/0c1xm,0.2226707869066068,0.2557085373815027,0.4473425279060999,0.163722401312942
/m/0nhr5,0.3578229637661328,0.2963418350630225,0.4064003867762429,0.1376649328237521
/m/01l3k6,0.2681779411981221,0.2815539759654825,0.4891484564258939,0.128402727212866
/m/0jmcv,0.5468918416549228,0.2128143996827792,0.403129810378665,0.1855754757085075
/m/02gjp,0.4467382682930855,0.3643688575324817,0.3618076299982412,0.0997611281656333
/m/01mskc3,0.2547546095919462,0.2198106110947982,0.4279923256486654,0.1514851695559526
/m/015zql,0.22960415461825,0.2686353418369696,0.4751417519468249,0.1552318857649031
/m/014zn0,0.2022739258521285,0.2273231737184406,0.4161109696659777,0.1676812568660976
/m/0pz04,0.2440143172592343,0.2158141413825557,0.4119659130062376,0.1679668847699104
/m/0136jw,0.2895025649146798,0.2659259326296697,0.4336048536830478,0.139885555405776
/m/01m13b,0.358101937155693,0.1560387015466889,0.4938423420701708,0.1507757267973378
/m/0y_9q,0.3911359152999201,0.2084436409892958,0.4134660119620653,0.1814638320906149
/m/0ml25,0.3521549988209325,0.2798979058513025,0.4536099831263224,0.1280946863996103
/m/04shbh,0.2117484288990883,0.1916607042432977,0.4294274462448371,0.1441286507890698
/m/044mrh,0.3384461261044502,0.2136743180189721,0.4192050480697717,0.1970599776932515
/m/016yvw,0.327464219177258,0.2125422752139606,0.4212816554111439,0.1352863313306343
/m/021sv1,0.4109878983252958,0.3335660522086396,0.3420435591822579,0.1573218385916138
/m/01r7t9,0.1871101496220827,0.2123998145582201,0.5042598310745123,0.1474014382388916
/m/0q9kd,0.2309785473841616,0.172164173391281,0.3724324464797973,0.1562927011520826
/m/026zt,0.5989079023698116,0.1341594079405623,0.3646349518426827,0.1125056564796918
/m/0tct_,0.2368184924280892,0.2731657937910678,0.5278397291898728,0.1102324150053006
/m/0mp08,0.3066501028324098,0.3199454607603118,0.44857102422378,0.1676071713270877
/m/01x2_q,0.3664537815947132,0.2692726074345106,0.3943267904222011,0.1675770113868862
/m/01518s,0.356063559288848,0.2090970923568193,0.3874745974938074,0.1962934627376359
/m/01950l,0.3766545504331589,0.3075538254980992,0.5082039465506871,0.1820579527399672
/m/0dr31,0.4166027785589297,0.2826509196379759,0.4531797190507253,0.1826235283611702
/m/051y1hd,0.3160359367166701,0.2824986052893282,0.3528430064519246,0.1826563602165581
/m/02bqy,0.2804616448457337,0.2029065467277022,0.3714337969819705,0.1299060787649092
/m/01v3rb,0.3151982699831326,0.304127986039359,0.3322745164235433,0.1737683935259271
/m/0mwsh,0.359555600049595,0.2855706219059183,0.4836475759744644,0.1552322607865505
/m/028q6,0.2684602165928625,0.2314915052597776,0.4396837195980618,0.1388952966907707
/m/0285c,0.279168030612664,0.198296636007906,0.4119734195502181,0.1749048520877006
/m/018y2s,0.2385738793296405,0.2045714663941189,0.4394422353882539,0.1905187479907861
/m/013w8y,0.3323853116838165,0.2287066329462372,0.3906439565347903,0.169407918583698
/m/01lz4tf,0.2586743453816487,0.2194273576635265,0.4707993431920894,0.1551473567297909
/m/03kwtb,0.2019523364142347,0.1928586552487511,0.4428312654557981,0.1857442931551485
/m/03xx9l,0.1924283516400497,0.2041121196904819,0.4012136811412606,0.1605310074545955
/m/01wlt3k,0.225979128796996,0.2176087162315204,0.375889691665317,0.1320336363869402
/m/0879xc,0.5155806175615522,0.2093392823168613,0.4174665759007136,0.2010018120994651
/m/02p5hf,0.1858075549998508,0.1812931821556687,0.3813922134893281,0.1619638625580027
/m/0738b8,0.2068035576053634,0.179714988397432,0.382705186513754,0.172606855311086
/m/01my4f,0.2961097615448406,0.2171799698154988,0.4436612190344395,0.1692230071512782
/m/0cbgl,0.2048922266383397,0.231211760577756,0.4077508110891689,0.1398831054378597
/m/08xz51,0.2867032035719603,0.2555284895878499,0.4066959728797277,0.1825104588899183
/m/05_6_y,0.5582857443374537,0.1768007916730829,0.214180588722229,0.0
/m/0dxmyh,0.2633674868716237,0.2666042193759203,0.4213125168622195,0.1588913906374564
/m/02xs0q,0.3813204549083428,0.2283174236880562,0.5150282837095714,0.1626231819629879
/m/0ds2sb,0.2413042022994098,0.2342839167280609,0.4664900267408007,0.1552645667006457
/m/03wh8pq,0.431904676113249,0.17768094037381,0.4428683206439018,0.2341793051830276
/m/02b29,0.2194115254778451,0.2337948168500719,0.4038126248961839,0.1767716761015335
/m/0dbc1s,0.2729204131295795,0.2134313672107551,0.5131939568302848,0.172172405679478
/m/0p5mw,0.2411937659393923,0.2641266371550516,0.5094229115971497,0.1631032298786465
/m/02778qt,0.4255445393198262,0.1717895282733023,0.5229268074035645,0.1103609172568766
/m/0f2df,0.1667717147393779,0.2092568125983406,0.3932433021173142,0.143768897001831
/m/06m6z6,0.3026964073666381,0.2640186320496676,0.4890349209308624,0.179998000759907
/m/01v3vp,0.2264089518519525,0.1974903391815743,0.3731953906967784,0.1642853427058039
/m/02t_vx,0.3367914944385325,0.195064074631012,0.5175112343969799,0.1549508582935286
/m/05m7zg,0.1976532975793816,0.2286764431966109,0.4002065575992067,0.1572301461066825
/m/03f0r5w,0.217894080981687,0.2472349253183081,0.4161689406349545,0.1701099628665547
/m/017khj,0.2694504145979312,0.2115933294650337,0.4513604621092478,0.1854499972658298
/m/02q1tc5,0.5095441733931234,0.1178351036395686,0.5,0.0
/m/017y6l,0.2042847049610414,0.1989981058088282,0.4282491277489397,0.1516514030787653
/m/09r4xx,0.3759263587029682,0.2343801240797455,0.439359371860822,0.1055676710955245
/m/0fd_1,0.3179401315936658,0.2435868625011705,0.3123318049169722,0.1303121231866434
/m/0ckrnn,0.3149887609602383,0.1861810079530648,0.363285777469476,0.1375254285219311
/m/01jfr3y,0.2578199899619093,0.203402805182869,0.4493224944919348,0.167171223776504
/m/01k5zk,0.2203239054933665,0.2328539559240173,0.4356907909566705,0.1491151302888881
/m/0q8s4,0.2524810850110259,0.2766294316953621,0.4550332782997025,0.1370361976823343
/m/028kb,0.3834817831664316,0.2391379885521281,0.6634442806243896,0.0
/m/0582cf,0.2349082040706571,0.2345702312395704,0.3999521562031337,0.1961412227093664
/m/017mbb,0.3239670791558903,0.2173931393356755,0.376592897943088,0.1559634282415871
/m/04bz2f,0.3101771662898716,0.2449932973284984,0.567959950083778,0.1508403733732047
/m/0f4y_,0.3841630470434667,0.297389637274253,0.4974063098430633,0.150606538333781
/m/0mws3,0.3391789764968248,0.2637144838100201,0.4231460829575856,0.1459715693143164
/m/0djvzd,0.6050210833917513,0.1776505043602011,0.718127429485321,0.0
/m/019pm_,0.2805337271089454,0.1959565128541022,0.3763127871430837,0.1492889132592536
/m/0d075m,0.3610791597376275,0.2041493159195039,0.3244611776123444,0.116907825346806
/m/016j68,0.1707123644758887,0.219777674445895,0.4069288996132937,0.1539401109520814
/m/02s2lg,0.6094416100394969,0.1841251656259568,0.4354369400867394,0.1902321284368537
/m/0347xz,0.275704207575126,0.261062955375571,0.5037442478868697,0.1361537945931977
/m/02fn5,0.2114483207034476,0.208020503850286,0.4496110093025934,0.157381801381724
/m/010016,0.3593127363616423,0.2892889185572692,0.4206528145642507,0.1464884378433605
/m/0jmdb,0.5851260421197759,0.2194162579090296,0.4310386698870432,0.1982343628998328
/m/02cl1,0.1733007755421829,0.2095293099172847,0.3240670614686363,0.1260051127596453
/m/0pmhf,0.2709182066822805,0.2016999282985981,0.3630508764012568,0.16993799222865
/m/07y0n,0.3950507411492326,0.237913679132297,0.3533474224118086,0.1261538032223093
/m/0jcg8,0.3930545797386364,0.2481212385986292,0.3781065756639281,0.1568896225030551
/m/074tb5,0.1948108283132092,0.1819644781144672,0.3431724409262339,0.141039880979318
/m/02j3w,0.2215484265906845,0.2449830557743642,0.3314591651161512,0.145398045559409
/m/016ppr,0.34957452030829,0.2254308178511248,0.4550076671622016,0.175811180765199
/m/02hzz,0.3522557599174452,0.2163573183094596,0.3993813954648517,0.1718329596647565
/m/01kf4tt,0.3130675198855223,0.1514438832863425,0.3685097297032674,0.1657948465647139
/m/026ps1,0.3276469641436332,0.2255909413547981,0.3986180217060096,0.1412566775250381
/m/01wrcxr,0.1577760899879546,0.18305752497093,0.3761241007437054,0.1521414832469148
/m/01skmp,0.2434229452724355,0.2201710486375744,0.438847534931623,0.1538760551872758
/m/03cxsvl,0.3523157007385287,0.2171717355144959,0.4156610960761706,0.1535758309439407
/m/01vwbts,0.2493472570582199,0.21503869769174,0.4064571350341729,0.1703070847110812
/m/0p3_y,0.3024741002476399,0.1507292291292182,0.4437344779570897,0.1910095376955901
/m/03q91d,0.2287690585059772,0.2187958580526999,0.4654833674430847,0.1715511447517941
/m/0pbhz,0.4362666994333267,0.3252631782418444,0.3838821702044118,0.1672975248894104
/m/01vt9p3,0.2370993079630755,0.2134879509744925,0.411569820388275,0.1719848146806009
/m/018ndc,0.3159261698272967,0.2488264187071782,0.3673771428756224,0.1358573029431365
/m/09xw2,0.5226425054882254,0.2181416436711946,0.5,0.0
/m/02ck1,0.202324748507144,0.2058444464486414,0.3595663267586912,0.1286958814202992
/m/0gghm,0.5690246760365175,0.1452527275992035,0.2524804472923279,0.0
/m/02f1c,0.2551487350209145,0.2270885610325035,0.3828660083228144,0.1395811522879427
/m/01kwld,0.3885176836200941,0.1933409304776774,0.3905552959319575,0.1562666649155867
/m/027nb,0.1866450436702859,0.2263107655721516,0.3701308950533469,0.1527970000181136
/m/027rn,0.1915686519723904,0.23077484905771,0.333410640557607,0.1376093557606115
/m/02p65p,0.3826847580286039,0.1766109806054801,0.3882427427406404,0.1811186753432668
/m/01xzb6,0.2950774788060291,0.2409208867523137,0.4289281240419337,0.1679483968712462
/m/01nrq5,0.1625450815827117,0.2190693789447207,0.4215447853964109,0.1793973563629116
/m/09p0q,0.1749675575885232,0.2213207092699426,0.3883286914327642,0.1531474952918201
/m/045bs6,0.2470739979855379,0.1993053561440257,0.4535049963178056,0.1515322383467288
/m/03bdm4,0.1617253100483988,0.2397477133125926,0.4940970724537259,0.1328256972668815
/m/03txms,0.2779731797996377,0.2609452901007119,0.4261657879466102,0.1217394879550007
/m/0fvr1,0.3934170801851152,0.1768317916651184,0.5272061407566071,0.1939047301696079
/m/01mbwlb,0.2051726132695235,0.2088396573833751,0.4179336585841336,0.1554586686813343
/m/01wdcxk,0.2460839703051005,0.2085818642554755,0.4437174367216917,0.1476507875561875
/m/029h45,0.2777275207398617,0.2724185208887655,0.4405263297969387,0.1625781921999692
/m/033p3_,0.1916608694928551,0.2579317478299177,0.3756936366359393,0.1483660524881438
/m/0mxbq,0.337836753062549,0.2915744742755899,0.4328484521025703,0.1521166433584922
/m/027y_,0.2500215705567306,0.276512551466461,0.4343617364312663,0.1479133359741198
/m/01hdht,0.222955669830159,0.2072765993843001,0.4236177537176344,0.1775547098932083
/m/0c_jc,0.214702487376787,0.2300346543939566,0.407700482244585,0.1375113530822724
/m/01vvydl,0.2566759854902128,0.2254017183773641,0.3905470125873883,0.1780036771418876
/m/01wwnh2,0.2989243708180875,0.2072282184978787,0.6239717066287994,0.1445489772968338
/m/05mt_q,0.2780180016975281,0.2579530445445024,0.4124002238504248,0.1724549509506164
/m/0b1y_2,0.3591790468244986,0.1872431197932644,0.4180327728390693,0.1611604674543732
/m/026c1,0.2343664081240352,0.2122701289165271,0.3378521446503845,0.1557599944769066
/m/029d_,0.2193663115472551,0.2235597574559037,0.4227009442590532,0.1462158414739398
/m/02t3ln,0.4178701042122132,0.2299706490272104,0.3895024193657769,0.178096976440428
/m/02cft,0.2216497179661337,0.2188291201097281,0.2860414270942027,0.1417894233911431
/m/0cj2w,0.184870728544617,0.2129252899062518,0.335719739473783,0.1411489549087089
/m/0bdlj,0.2048682718533803,0.2249486342499221,0.377731188510855,0.146719590533943
/m/015ln1,0.2475960614615092,0.2637176979516117,0.935234785079956,0.0
/m/01slcv,0.7171632617280104,0.2018216331237958,0.6514758865038554,0.0855282843561139
/m/01wx_y,0.539919075782531,0.2022222812669336,0.3675378958384196,0.1738084472006479
/m/02y9wq,0.2080835702575066,0.2622727372795742,0.3905234369364652,0.1551562687615635
/m/02s8qk,0.2255091051737244,0.2273672406351514,0.4761255711317062,0.161854139352316
/m/0hx5f,0.4621574819087982,0.2809902841747314,0.4531030413650331,0.1791706477492496
/m/013hxv,0.2586598080862313,0.2350770503099195,0.401674931248029,0.1114765706273579
/m/02bv9,0.307146518345602,0.1980688756179347,0.4311023582186963,0.1655705211257235
/m/0dc3_,0.3554164359838455,0.2642266015933761,0.5305101374785105,0.1426527614582789
/m/016sp_,0.2936145757903117,0.2286083713699583,0.4646705047537883,0.1693096957669775
/m/07nx9j,0.2206275555085581,0.2078720003764969,0.3900565519515011,0.2064973509519894
/m/03061d,0.2031564015636252,0.2042254002161534,0.4192178099528774,0.1733253701840703
/m/03q95r,0.3428694865801741,0.2163613122093792,0.4580695476796892,0.1691141683742104
/m/060ppp,0.3451388064336526,0.2520801378642308,0.4177115758260091,0.0961043859371092
/m/0jqn5,0.3131315986542499,0.2161078262494784,0.4249790687904213,0.1715399286573382
/m/02656h,0.3727772211035092,0.3296491971632666,0.4122011711200078,0.1754837207382126
/m/0ggjt,0.4215754259846243,0.2178134361027117,0.4627454666864304,0.142960767619448
/m/013d_f,0.3395422596375567,0.2752923428150759,0.4256649565483842,0.1630192675850715
/m/0ht8h,0.4178509500409875,0.2456218620726443,0.3875948180864145,0.1583805444129116
/m/0174qm,0.3126823896876512,0.2893980539008541,0.4228972562334754,0.1533108364894798
/m/02zkdz,0.2577668446996761,0.2115307993691585,0.4294120520353317,0.1548080280214914
/m/027ydt,0.2746283386229004,0.2271627770976819,0.4531312763690948,0.1780152313690285
/m/09qbdc,0.9352358698844908,0.039943065963187,0.6514758865038554,0.0855282843561139
/m/013nws,0.2969975907694209,0.2948992257749491,0.4411785666431699,0.1373818373133334
/m/02b1jf,0.681208095451196,0.2098267941348096,0.3380027711391449,0.0
/m/02k1b,0.1948100650334255,0.2288672440563189,0.3644300502325807,0.1402949604949863
/m/02lxrv,0.3462217684331255,0.1724771086683114,0.3092516332864761,0.1278194290199414
/m/0f7hc,0.2342950576290977,0.1956638067938104,0.3703974897741641,0.1646354723934487
/m/01wqflx,0.2294668323963989,0.2259382531501872,0.4331627783579228,0.151949058985425
/m/02lt8,0.3083753497115578,0.2565838864085301,0.3435907403285476,0.1313835705667201
/m/02j3d4,0.3091999472300603,0.2087535726163655,0.4817195690340466,0.1538884347516162
/m/04wg38,0.2554128394726356,0.2271259897255965,0.4542575101057688,0.1583503066834564
/m/02r38,0.1968264211029295,0.1992123790107416,0.3696985237109355,0.1198339114239507
/m/017g2y,0.1667669423727784,0.199052096694547,0.3862169000719275,0.1567414234238183
/m/021vwt,0.3392015037615284,0.203393787912725,0.484583750532733,0.1599297493867168
