entity,avg_ttr,triple_train_coherence_mean,triple_train_coherence_std,triple_self_coherence_mean,triple_self_coherence_std,type_self_coherence_mean,type_self_coherence_std,direct_neighbors,type_triple_ratio,avg_triple_length,avg_type_length
"Durham city in England, United Kingdom",0.9371794871794873,0.17793535869568586,0.14117960455723286,0.46215748190879824,0.28099028417473143,0.4531030413650331,0.17917064774924962,12,1.4,89.4,31.571428571428573
"Durham county seat of Durham County, North Carolina, United States",0.8485665262340515,0.19053001931592167,0.1254051524135604,0.25865980808623135,0.2350770503099195,0.40167493124802905,0.11147657062735793,33,0.2692307692307692,114.26923076923077,38.0
Dutch West Germanic language,0.8775688162213939,0.13688232988282037,0.12512598948476758,0.307146518345602,0.1980688756179347,0.43110235821869636,0.1655705211257235,46,0.24324324324324326,91.64864864864865,29.88888888888889
Dutchess County county in the U.S. state of New York,0.8535019379833622,0.29584641676573525,0.12328381753740632,0.35541643598384554,0.2642266015933761,0.5305101374785105,0.1426527614582789,37,0.23333333333333334,117.53333333333333,42.0
Dwight Yoakam American singer,0.7539982133797423,0.20867959897088123,0.14541289556764914,0.2936145757903117,0.22860837136995832,0.4646705047537883,0.16930969576697752,119,0.1553398058252427,107.52427184466019,28.625
Dylan Baker American actor,0.8221677259215958,0.19365754542811162,0.16682281227584778,0.22062755550855814,0.20787200037649692,0.39005655195150113,0.20649735095198948,42,0.2727272727272727,111.57575757575758,30.11111111111111
"Dylan McDermott American film, stage and television actor",0.8268075926380425,0.20102904583992703,0.1559971303573021,0.20315640156362527,0.2042254002161534,0.4192178099528774,0.1733253701840703,51,0.3783783783783784,104.08108108108108,27.071428571428573
E. G. Marshall actor from the United States,0.7033012524111595,0.22490034268809145,0.15953620894325593,0.3428694865801741,0.21636131220937926,0.4580695476796892,0.16911416837421045,76,0.15151515151515152,113.63636363636364,28.3
E. W. Scripps Company company,0.8683780944654613,0.19079385320176645,0.1382647292529235,0.34513880643365263,0.25208013786423084,0.4177115758260091,0.09610438593710925,41,0.20588235294117646,129.1764705882353,31.428571428571427
E.T. the Extra-Terrestrial 1982 American science fiction film,0.7085960428860725,0.20595112207637986,0.15181529388484064,0.31313159865424994,0.21610782624947844,0.42497906879042135,0.17153992865733828,182,0.07058823529411765,114.01176470588236,30.166666666666668
EA Sports brand of Electronic Arts,0.7948464912280702,0.25961195630952716,0.15161212904899868,0.37277722110350925,0.3296491971632666,0.4122011711200078,0.1754837207382126,8,1.0,126.25,37.75
Earl Scruggs American musician,0.7191708983663255,0.1791889543387048,0.1516171353251315,0.4215754259846243,0.21781343610271175,0.4627454666864304,0.14296076761944804,122,0.14018691588785046,107.75700934579439,29.2
"East Lansing city in Ingham and Clinton counties, Michigan, United States",0.8840355404829089,0.21428003760626202,0.13257778931408454,0.3395422596375567,0.2752923428150759,0.42566495654838427,0.16301926758507154,30,0.36363636363636365,113.5,40.375
East Sussex ceremonial county in England (use Q21694646 for administrative non-metropolitan county),0.9039497803783517,0.21007680787141023,0.1522944958064478,0.41785095004098755,0.24562186207264436,0.38759481808641455,0.1583805444129116,35,0.6666666666666666,85.0952380952381,40.07142857142857
"Eastbourne town in East Sussex, England",0.9077491163806954,0.22330913705324443,0.14940688914489147,0.3126823896876512,0.28939805390085416,0.4228972562334754,0.1533108364894798,25,0.9230769230769231,116.84615384615384,40.416666666666664
"Eastern Illinois University public university in Charleston, Illinois",0.8305784889848168,0.17373839986094303,0.15610067325976432,0.2577668446996761,0.21153079936915853,0.4294120520353317,0.15480802802149143,41,0.24242424242424243,129.15151515151516,35.375
Eastern Kentucky University university,0.8504584767699546,0.21443214442029043,0.1915389416045496,0.2746283386229004,0.22716277709768198,0.45313127636909484,0.17801523136902855,32,0.18518518518518517,118.48148148148148,32.8
Eastleigh F.C. None,0.8140350877192982,0.36084015915791195,0.06907277934544893,0.9352358698844909,0.039943065963187065,0.6514758865038554,0.08552828435611398,9,0.5,137.66666666666666,32.333333333333336
Eau Claire city in Wisconsin,0.9061767257058116,0.2776084669061344,0.16406751022849417,0.29699759076942095,0.2948992257749491,0.44117856664316996,0.13738183731333342,19,0.7272727272727273,109.36363636363636,44.875
Ebbsfleet United F.C. English football club,0.8072258638048111,0.19598684045195114,0.1839626212967436,0.681208095451196,0.20982679413480962,0.3380027711391449,0.0,18,0.125,118.375,28.0
Ecuador country in South America,0.7839530245089839,0.11165163352252341,0.1362439543063965,0.19481006503342557,0.22886724405631897,0.36443005023258074,0.14029496049498635,109,0.23863636363636365,127.51136363636364,33.523809523809526
Ed Wood 1994 American comedy-drama biopic by Tim Burton,0.7677650198407389,0.20838963341637992,0.13457223260164256,0.3462217684331255,0.17247710866831142,0.30925163328647615,0.12781942901994145,87,0.06097560975609756,99.60975609756098,41.2
"Eddie Murphy American stand-up comedian, actor, and singer",0.7973326369045526,0.17152785887645092,0.13290144924307792,0.2342950576290977,0.1956638067938104,0.3703974897741641,0.16463547239344875,220,0.14583333333333334,109.90104166666667,29.5
"Eddie Vedder musician, songwriter, member of Pearl Jamf",0.8528283509802167,0.17383922335531207,0.14674384410011426,0.2294668323963989,0.2259382531501872,0.4331627783579228,0.15194905898542505,95,0.3013698630136986,99.36986301369863,27.727272727272727
"Edgar Allan Poe American author, poet, editor and literary critic",0.9131062579087212,0.1686471285662564,0.12237731411205612,0.3083753497115578,0.2565838864085301,0.3435907403285476,0.1313835705667201,111,0.37037037037037035,101.88888888888889,30.466666666666665
Edgar Meyer American musician,0.7671022676599732,0.21117406105388037,0.15789247822981234,0.30919994723006033,0.2087535726163655,0.4817195690340466,0.15388843475161626,108,0.10204081632653061,101.51020408163265,24.6
Edward Burns American actor and director,0.7950578285540691,0.20308612656179872,0.1431821982714645,0.25541283947263566,0.22712598972559656,0.4542575101057688,0.15835030668345645,70,0.2727272727272727,106.25454545454545,27.533333333333335
Edward Elgar (1857–1934) English composer,0.9056314581882764,0.18600122643450953,0.1413567968699436,0.1968264211029295,0.19921237901074162,0.36969852371093553,0.11983391142395076,44,0.41935483870967744,102.58064516129032,27.307692307692307
Edward G. Robinson Romanian American actor,0.845814090209071,0.14840887944586575,0.14225882901351658,0.16676694237277842,0.19905209669454704,0.3862169000719275,0.15674142342381836,40,0.6,113.72,29.866666666666667
Edward Herrmann American actor,0.7177259211359989,0.23452751471616148,0.15983281249301398,0.3392015037615284,0.20339378791272508,0.48458375053273306,0.1599297493867168,93,0.12048192771084337,112.34939759036145,27.5
Edward Kitsis American screenwriter,0.7228073552389442,0.28198091358007377,0.1545275150413148,0.34043289877998933,0.2257372195415355,0.5055473725001017,0.1561238420202341,62,0.10714285714285714,112.625,27.166666666666668
Edward Norton American actor,0.8066888484453433,0.20375145006744702,0.14888230661769858,0.2393665975781701,0.18548040461421067,0.4066453256497258,0.18573530073189154,125,0.19047619047619047,113.88571428571429,28.3
Edward Scissorhands 1990 film by Tim Burton,0.7588331312157466,0.1872633440869755,0.16853909236392395,0.32756915341050374,0.173268860820248,0.4727847814559937,0.20462592191298046,89,0.05952380952380952,95.05952380952381,29.2
"El Paso county seat of El Paso County, Texas, United States",0.8807418208257263,0.1704717246290635,0.1327240297341218,0.17687510088920438,0.22506927054859172,0.42193533182144166,0.12965808337840307,36,0.44,104.0,40.45454545454545
Elektra 2005 Canadian-American superhero film,0.7312055850584811,0.2885024548561957,0.15672683605079116,0.34301309445956857,0.15769450023930867,0.468070720632871,0.1387325984880259,69,0.06153846153846154,92.76923076923077,28.5
Elektra Records record company and music label,0.9744009710237781,0.028573089405902218,0.07597830518532317,0.3769793510268798,0.1297217153725151,0.5486353039741516,0.0,90,0.022727272727272728,67.77272727272727,35.0
Elgin city in Cook and Kane counties in the northern part of the U.S. state of Illinois,0.8759103215624954,0.3288027458720737,0.1612978569458038,0.4228583946337108,0.25770677407027603,0.4824185103178024,0.12141292952736883,23,0.2777777777777778,102.83333333333333,43.2
Eliza Dushku American actress,0.8829564394358733,0.16678280777883556,0.14094605612337735,0.1758741903347924,0.1890447229126327,0.38749403203581717,0.14498383846632726,42,0.5,112.10714285714286,28.571428571428573
Elizabeth 1998 biographical film,0.7419021677085063,0.2527659090521324,0.1605569593504255,0.3629069457860619,0.1868455316393765,0.3749119242032369,0.13263792698904942,130,0.031746031746031744,104.97619047619048,28.0
"Elizabeth McGovern American film, television, and theater actor, and musician",0.7109864866220547,0.16571787323937315,0.13238916501719666,0.31558037026173047,0.2096851306375199,0.42275502160191536,0.15149158036968663,104,0.08333333333333333,104.66666666666667,26.0
Elizabeth: The Golden Age 2007 film by Shekhar Kapur,0.7459632468377275,0.2441486980366067,0.16435170645780794,0.3245822380969017,0.1788392316986144,0.5152473211288452,0.21624503106810178,83,0.0641025641025641,97.25641025641026,30.0
"Elko County county in Nevada, United States",0.8533437049062048,0.26052470032532676,0.13446485077267814,0.3688395588713534,0.25872508020052376,0.43058266100429354,0.13156871903073009,24,0.4117647058823529,122.29411764705883,39.42857142857143
Ella Fitzgerald American jazz singer,0.8459032926429257,0.14673023202051827,0.13573047312841027,0.20755547495071064,0.21290765448446486,0.3816133203470837,0.15269542051647933,77,0.4528301886792453,104.43396226415095,29.583333333333332
Ellen Barkin American actress,0.8540607448290658,0.1998350454028696,0.13219413502431263,0.194881173656132,0.2117741366395218,0.4393265018096337,0.16587981641562433,63,0.26,109.22,28.923076923076923
Ellen Burstyn actress,0.7567626355680787,0.20284317067159513,0.14973064496532015,0.31819735555318246,0.22618744042892316,0.45082364527460855,0.15593837017898723,106,0.13978494623655913,121.75268817204301,29.076923076923077
Elliott Smith American singer-songwriter,0.8679893452768681,0.14241129687646978,0.1292534770329463,0.20985567449194711,0.21157999881698628,0.3903231666638301,0.15391542606645317,73,0.21666666666666667,79.63333333333334,33.23076923076923
"Elmira city in Chemung County, New York, USA",0.8516816614185035,0.15860010124277324,0.09800636375512652,0.15561987689903212,0.22496697471549568,0.48059054315090177,0.15929687749222027,15,0.5,109.7,38.6
Embassy Pictures None,0.6930544805641555,0.21815759550642083,0.18796311776080504,0.4968515982230504,0.1761959786225017,0.3928415576616923,0.13109115166834048,12,0.3333333333333333,125.44444444444444,30.0
"Emeric Pressburger Hungarian-British screenwriter, film director, and producer",0.8235693473193473,0.22130608658965986,0.17438822520213676,0.20890837996561165,0.2592051600751977,0.4785201980008019,0.17281990959991128,40,0.3333333333333333,102.0,26.7
"Emerson College private coeducational university located in Boston, Massachusetts",0.8624251243252791,0.1942630781850312,0.17970143308569153,0.2974451695665769,0.23312229914129468,0.4262156529085977,0.19159204912451422,56,0.16666666666666666,118.33333333333333,37.625
Emile Hirsch actor,0.7630334188503534,0.23550191133959306,0.143543049791657,0.2975278226808595,0.19756400324625256,0.4563740740219752,0.1520964426337511,73,0.19672131147540983,119.90163934426229,29.333333333333332
Emile Kuri set decorator,0.7622175671945274,0.21864078405472498,0.18366664366282429,0.24459397933553675,0.21747707518108328,0.45303640961647035,0.21896616639913496,43,0.13157894736842105,102.34210526315789,29.6
Emily Blunt English actress,0.824898764849975,0.18898541079439565,0.14458011581113234,0.23720310461095398,0.20045982683980462,0.40937567625071974,0.15446439834586662,61,0.2978723404255319,116.7872340425532,29.785714285714285
Eminem American rapper and actor,0.7603357795666049,0.13810788457594814,0.12766673384555524,0.3416202557940594,0.2433892736529624,0.351549288547031,0.14737052277964213,212,0.2254335260115607,110.53757225433526,31.0
Emma Roberts American actress,0.8918679862262444,0.17324772877867795,0.12829260370001008,0.16526785244733116,0.1989148892648824,0.40838002654559474,0.14435674639572388,46,0.5862068965517241,95.10344827586206,27.705882352941178
Emma Thompson British actress and writer,0.7575058540944218,0.1761297742034281,0.13288687843879593,0.302871351410441,0.19614985370693677,0.39563527806496723,0.147271331156601,216,0.1134020618556701,118.82474226804123,28.40909090909091
Emma Watson English actress and model,0.8441244566857357,0.1434330935375079,0.12988594495328376,0.21266785914038397,0.22836906246456026,0.350763595437533,0.14558297506663626,93,0.273972602739726,113.75342465753425,32.0
"Emory University private research university in Druid Hills, Georgia, United States",0.8483316242947307,0.18483923597554605,0.1559104112536825,0.2653334609778333,0.22038703831065584,0.41730639276405174,0.16511725745790504,74,0.27586206896551724,142.67241379310346,35.3125
Empire of Japan empire in the Asia-Pacific region between 1868–1947,0.760271605500081,0.16624520661407535,0.1678383776527419,0.408022034151928,0.24979665293712425,0.34773241273230976,0.13974203802509752,48,0.23076923076923078,137.30769230769232,28.555555555555557
"England country in north-west Europe, part of the United Kingdom",0.9185713797198618,0.06596029285966405,0.09718432923864352,0.1934406814570089,0.1852377753554705,0.31594772530244847,0.13825666587898,1100,0.04861773117254528,84.61868446139181,32.588235294117645
"Englewood, New Jersey city in Bergen County, New Jersey, United States",0.8905072309871072,0.19494688877513489,0.12832424541812962,0.20216016745732093,0.22146263873699829,0.35287143290042877,0.09522400555791649,31,0.19230769230769232,98.92307692307692,45.4
English Channel arm of the Atlantic Ocean that separates southern England from northern France,0.8714226249940535,0.1993890683806967,0.13395850421048966,0.43315014780914085,0.26276801349857754,0.2810592018067837,0.08534053893010256,28,0.16666666666666666,102.29166666666667,41.75
English West Germanic language originating in England,0.8541435170171001,0.10094575343296307,0.10673463227715604,0.27505110425248624,0.16433938894895778,0.40696406741937,0.1427849425610346,2949,0.008549931600547196,81.33344733242134,30.08
English people nation and ethnic group native to England,0.9318790359744914,0.2054083988583947,0.14436748744500422,0.5026327905250882,0.11433585366569517,0.40154112378756207,0.14379626229045284,271,0.0149812734082397,66.0187265917603,31.75
"Enid city in and county seat of Garfield County, Oklahoma, United States",0.8587145639321928,0.27169667795921365,0.12837810400162192,0.2940444720513893,0.29186205149157557,0.5543088734149932,0.14082360158116808,17,0.4166666666666667,115.16666666666667,42.6
Enlightenment in Spain former country; period in the early modern history of Spain,0.8020625703195011,0.11074886275067304,0.15194574706354536,0.4199032819726401,0.28444813005022707,0.5013081530729929,0.26248518088270983,13,0.4444444444444444,148.77777777777777,29.75
"Ennio Morricone Italian composer, orchestrator and conductor",0.8121311148447949,0.14932660015305232,0.141583980064254,0.20944056781977546,0.21201396663652186,0.4084561888128519,0.15515551148506093,107,0.17582417582417584,96.87912087912088,31.375
Equatorial Guinea country in Africa,0.8240349168715012,0.15698236829650755,0.1362402484276098,0.23244759521938585,0.20962503170580774,0.37502417255911913,0.1287817251873954,67,0.3958333333333333,116.33333333333333,34.78947368421053
Eragon 2006 fantasy-adventure film,0.754725806728137,0.29601861906104854,0.13826051166617473,0.344197499456451,0.18613765909490396,0.514187678694725,0.16123527564320622,75,0.07142857142857142,95.27142857142857,29.6
"Eric Clapton English musician, singer, songwriter, and guitarist",0.7664907914309671,0.1521106177835154,0.13705656937306218,0.3071443553778802,0.2216590400506313,0.3426893447680799,0.1430214064476456,259,0.17194570135746606,110.01809954751131,31.07894736842105
Eric Dane American actor,0.7427783399101799,0.1816159545369797,0.1547923510448611,0.32061737531596224,0.2184513769498015,0.42097052766217125,0.16860110563452094,83,0.136986301369863,110.43835616438356,26.3
Eric Idle British stand-up comedian,0.8385053070424587,0.17867512652101641,0.14451503470742658,0.1922818435439887,0.21154708791959925,0.408888456028174,0.1622300655731166,113,0.43037974683544306,111.17721518987342,29.794117647058822
Eric Roberts American actor,0.8516609522530795,0.13298511931669268,0.1307403550216155,0.20851249732604207,0.20454482460710002,0.3757624858708093,0.16234922353315012,46,0.35294117647058826,101.41176470588235,29.75
Eric Stoltz actor,0.846720480867941,0.18922111752685253,0.15571627273699679,0.22420083638104243,0.2321549520134643,0.37977487366823925,0.16240800195647553,81,0.22727272727272727,100.6969696969697,28.4
"Erie county seat of Erie County, Pennsylvania, United States",0.9354821174370047,0.18370294435813916,0.1411502564015381,0.3448731026479176,0.34369693593808365,0.33792118317423725,0.12267470278128438,21,1.625,119.375,39.84615384615385
Erin Brockovich 2000 biographic movie bay Steven Soderberghon,0.7368752858388645,0.31297772041398736,0.13442479364300408,0.3859470770042154,0.1916037585577466,0.5638536413510641,0.22013165418719238,137,0.04580152671755725,112.76335877862596,27.666666666666668
Ernest Rutherford New Zealand-born British chemist and physicist,0.8950996142946608,0.1716782596404576,0.13740050110527943,0.2466108039651579,0.21605070609494484,0.40125288249868335,0.15331463638326046,45,0.36363636363636365,114.3030303030303,26.75
Erykah Badu American R&B singer,0.7801769063299074,0.17768210335317058,0.14305764270667673,0.247144644621136,0.21808640957352632,0.4173980180804546,0.16189302477225723,155,0.20155038759689922,104.52713178294573,28.0
Escondido city in California,0.8703546586694146,0.24652294984970585,0.15852271976574087,0.2605047601950631,0.2545588374625071,0.41336996321167263,0.14237161546815147,31,0.34782608695652173,111.56521739130434,42.5
"Essen city in North Rhine-Westphalia, Germany",0.862394917731175,0.16420101198632941,0.12041765759651799,0.2725773870944977,0.26120867900515393,0.41340695411869977,0.1788658837529416,18,2.0,143.5,39.916666666666664
Essex County county in New Jersey,0.858559839566939,0.2268689025596187,0.10539530021779293,0.36864894932393244,0.30556668605973836,0.4929101009454046,0.14969899944330042,45,0.21621621621621623,124.51351351351352,42.375
"Essex County county in New York, United States",0.8618801652892562,0.2768506709854681,0.1399590917343172,0.3165877281358609,0.2553511040478691,0.44967082142829895,0.15547300195523783,33,0.2692307692307692,118.34615384615384,45.0
Estonia national football team men's national association football team representing Estonia,0.7846630057585435,0.25163740376550436,0.1555447356433405,0.7229720389418922,0.17507432372781365,0.5730199118455251,0.16720562814246986,26,0.13043478260869565,137.65217391304347,32.333333333333336
Eternal Sunshine of the Spotless Mind 2004 American romantic science-fiction comedy-drama film,0.7171689370940946,0.22679071102168316,0.15212219124245221,0.3248588865534833,0.19839492843405993,0.4010872423648834,0.1705719942214207,131,0.09166666666666666,106.075,31.363636363636363
Ethiopia country in Africa,0.811563683298084,0.12303521896606995,0.13250897085739843,0.2622821801688991,0.24278642698556221,0.3582706972589634,0.13670965413820574,119,0.32222222222222224,136.37777777777777,34.275862068965516
Eugene Levy Canadian actor,0.7876089123872457,0.211561807122145,0.14425930041390098,0.2909728664511961,0.19545342817348954,0.42363081220940596,0.17618956831278557,122,0.22,106.21,27.545454545454547
"Eugene O'Neill American playwright, and Nobel laureate in Literature",0.8655614222300826,0.1811100563031739,0.14843069645687784,0.21973005329256445,0.2210675833185767,0.4070700751883643,0.1652665368474155,44,0.5172413793103449,111.41379310344827,30.0
EuropaCorp None,0.8510806646469078,0.20126479821258478,0.17715500528569422,0.29843051039847623,0.23423457971010742,0.3811187602224804,0.16390106193091392,29,0.3181818181818182,96.81818181818181,30.142857142857142
Eurovision Song Contest annual song competition held among the member countries of the European Broadcasting Union,0.8307692307692308,0.20896250102669,0.20051958472384895,0.9491962790489197,0.0,0.3862864226102829,0.1714129388450915,6,2.0,85.0,26.5
Eva Longoria American actress,0.7604528468282108,0.17977389352520945,0.12239716653420941,0.268870265173588,0.22463001296909718,0.37292498245538364,0.17748731863074896,158,0.1791044776119403,110.19402985074628,32.833333333333336
Even Cowgirls Get the Blues 1993 film by Gus Van Sant,0.7731785958189331,0.30236386890247674,0.14241621011603928,0.36829852911623073,0.15715331035619426,0.4162250757217407,0.08002711471207798,76,0.07042253521126761,89.87323943661971,40.2
Evil Angels 1988 film by Fred Schepisi,0.7341604757232982,0.21709550396877933,0.15001633219029412,0.3569410586522685,0.18851721748101544,0.4771350294351578,0.20406179086579382,60,0.09090909090909091,97.94545454545455,30.0
Evolution 2001 American science fiction comedy film,0.7461069042578597,0.4088016115128994,0.07260829228146244,0.3793578497968711,0.14568855465316055,0.7711594104766846,0.0,58,0.03571428571428571,96.05357142857143,22.0
F. Scott Fitzgerald American novelist and screenwriter,0.8986913666680402,0.17331441451387947,0.1268161192215576,0.2618788359325919,0.2807478225995435,0.38872113599886304,0.15030829221251418,58,0.45,99.8,32.27777777777778
F.C. Copenhagen association football club,0.7872841826789195,0.23683653322846762,0.17085647450852562,0.8373636421703157,0.07841322448282673,0.46153871218363446,0.1957785725856819,27,0.2857142857142857,137.8095238095238,30.833333333333332
F.C. Girondins de Bordeaux French association football club,0.8056509891392615,0.2727034830722988,0.18642083140398422,0.6135385088804292,0.19378130939208046,0.5094706118106842,0.1798130686923174,44,0.07317073170731707,120.85365853658537,33.0
F.C. Hansa Rostock association football club in Germany,0.7714775219298246,0.19511826346362277,0.1565349995449529,0.8223092595299522,0.07533357833896655,0.3380027711391449,0.0,16,0.14285714285714285,136.78571428571428,28.0
F.C. Metz association football club in France,0.7963443012579525,0.2853843247552734,0.19335791589439727,0.7223899930421942,0.1609785338541776,0.4536074201265971,0.20903772504562515,32,0.10344827586206896,125.20689655172414,28.333333333333332
"F.C. Porto association football club based in Porto, Portugal",0.7906604310077607,0.2934894901910075,0.18180311434080365,0.6505605553811019,0.17954233644252143,0.4752015471458435,0.1927854028940004,40,0.08108108108108109,126.94594594594595,27.333333333333332
F.K. Red Star Belgrade Serbian association football club,0.7785868440943629,0.191502108716553,0.1509529193284921,0.8292440601259644,0.08103523498044057,0.7131512761116028,0.0,21,0.10526315789473684,136.8421052631579,35.0
FC Alania Vladikavkaz association football club in Russia,0.7880536940176529,0.2936073436226318,0.18640926468549188,0.6865321255248525,0.22931909308075638,0.4536074201265971,0.20903772504562515,26,0.13043478260869565,123.78260869565217,28.333333333333332
FC Bayern Munich German sports club,0.7954716694160056,0.2530830424263453,0.15749149294147172,0.5066542368260574,0.26454400884365464,0.4639986276626587,0.1388373797630864,56,0.12,124.78,35.333333333333336
FC Erzgebirge Aue association football club in Germany,0.7819660261765525,0.4564250537327358,0.062256971001912104,0.8541745805478358,0.06771901589936528,0.5,0.0,15,0.07142857142857142,141.35714285714286,29.0
"FC Karpaty Lviv professional association football club based in Lviv, Ukraine",0.7598645737149892,0.34175214171409607,0.06806413967508804,0.8359447137203092,0.0766396628583859,0.5,0.0,19,0.05555555555555555,137.22222222222223,27.0
FC Kryvbas Kryvyi Rih association football club in Ukraine,0.7657372598162072,0.4620417892932892,0.058318890135383473,0.8319070238816111,0.07745502643091078,0.5,0.0,21,0.05,137.15,29.0
FC Lugano association football club in Switzerland,0.8166399331662489,0.37288373618414905,0.0916223789712665,0.7121915079298473,0.19765350279372598,0.6514758865038554,0.08552828435611398,25,0.13636363636363635,130.86363636363637,32.333333333333336
FC Midtjylland association football club,0.7871512113617377,0.45800198188849855,0.06442364831541943,0.8662637413203061,0.0703896069460754,0.5,0.0,15,0.07142857142857142,141.35714285714286,29.0
"FC Seoul professional association football club based in Seoul, South Korea",0.7988298753771653,0.24776645377278328,0.15556825829394652,0.6280429687133724,0.19021811166888383,0.5730199118455251,0.16720562814246986,41,0.07894736842105263,128.39473684210526,32.333333333333336
FC Tom Tomsk association football club in Russia,0.7643653404344194,0.04729815685878629,0.031010287106765313,0.8313336238088344,0.07821321218576173,0.5,0.0,24,0.043478260869565216,136.30434782608697,29.0
FC Twente Dutch professional association football club,0.7688796644388749,0.18501940853177354,0.14636746417086818,0.7001005766024956,0.17052090995577895,0.7131512761116028,0.0,28,0.07692307692307693,132.65384615384616,35.0
FC Vaduz association football club in Liechtenstein,0.7693520258980786,0.4073118915160497,0.08606521571454123,0.8298333100244111,0.07705224800777259,0.7470403909683228,0.0,20,0.1111111111111111,137.88888888888889,28.0
FC Volga Nizhny Novgorod association football club in Russia,0.7739737335310427,0.25014752892145353,0.21083211821044326,0.7078314120413134,0.18310488893919652,0.27577903866767883,0.0,30,0.07142857142857142,133.92857142857142,29.0
Fahrenheit 9/11 2004 film by Michael Moore,0.7420806589582833,0.24746456802501504,0.14232726914762053,0.29906303111180416,0.20116447900263568,0.5167591482400894,0.1785657475027587,93,0.06896551724137931,113.95402298850574,28.833333333333332
"Fairfield County county in Connecticut, United States of America",0.869805005889102,0.22753457185861312,0.10365605032504102,0.3531752457586548,0.24272348738800734,0.46048894418137415,0.16422824949262843,46,0.21052631578947367,103.73684210526316,42.5
"Fairfield University university located in Fairfield, Connecticut",0.8509616080966089,0.19867708272803788,0.17067336743948602,0.24361952870632314,0.2252495031748432,0.40610702749755645,0.2105976212524438,38,0.3103448275862069,130.72413793103448,34.55555555555556
Falklands War 1982 war between Argentina and the United Kingdom,0.8531404194183099,0.12775642874184995,0.12685333827424022,0.40815377438955597,0.2711347350126669,0.34402725886967445,0.10891721205777857,29,0.45,109.45,32.44444444444444
Fame 1980 film by Alan Parker,0.7303500408967106,0.21925135816769292,0.1530894425539499,0.39593734774117667,0.2141249031881571,0.37655300050973894,0.1449498100539145,61,0.19607843137254902,103.25490196078431,32.4
Fargo 1996 film directed by Ethan and Joel Coen,0.7516919078041996,0.24037331557910652,0.14409648975464937,0.3761249666328761,0.20220049537492404,0.4438840942969034,0.187527085030705,159,0.09655172413793103,115.13103448275862,30.785714285714285
Faroe Islands island group and archipelago,0.8942809864393715,0.1721030240215791,0.13020880999747222,0.3279097482490425,0.2702307779267869,0.35756028968663445,0.1437776094541865,28,1.1538461538461537,92.84615384615384,36.46666666666667
Farrah Fawcett American actress,0.8595164552862398,0.17310803573623396,0.1400942741261686,0.18691475543260244,0.21002511697821766,0.38679707064932467,0.15232099278811262,59,0.43902439024390244,116.1219512195122,31.11111111111111
Farsley Celtic A.F.C. None,0.7803030303030304,0.35709092319011687,0.07320808958447544,0.8849225825733609,0.0664963198782632,0.5,0.0,11,0.1,144.3,27.0
Fat Joe American rapper,0.8505812858803091,0.16527082612394312,0.13526041469891276,0.2422879926526767,0.21170330989339553,0.4133936807513237,0.14955478509179945,71,0.42,95.22,30.714285714285715
"Fatboy Slim British DJ, musician, and record producer",0.7862129886747368,0.2217369150163168,0.1455130956950313,0.28424127342341676,0.25040375387987024,0.4804220641652743,0.16795309158550525,121,0.1523809523809524,103.96190476190476,29.0
"Fayetteville city in Cumberland County, North Carolina, United States",0.9142008775381981,0.2249233961646628,0.16354648687613652,0.2466464035320454,0.2922378611781193,0.37510737052394283,0.12332921965030139,22,0.6923076923076923,120.76923076923077,43.333333333333336
Federico Fellini Italian filmmaker,0.782999606716752,0.20962520838026347,0.1562402433050306,0.3301972872371823,0.2649190311919543,0.45796524323523047,0.17775917243157235,61,0.35555555555555557,108.44444444444444,29.5625
Felicity Huffman American actress,0.7038699048185785,0.22124089107630496,0.14374276370965108,0.36822204997902297,0.19622151845829025,0.452835498608294,0.16158821155992048,153,0.10869565217391304,114.97826086956522,26.666666666666668
"Feroz Khan an Indian actor, film editor, producer and director in the Hindi film industry.",0.8846894169964022,0.21783848902609732,0.18453272472803253,0.2547047545770571,0.21492036752250335,0.4610700649874551,0.19962676612298866,32,0.28,98.56,27.571428571428573
Feyenoord association football club in the Netherlands,0.7640261753521734,0.24570219113957137,0.16820905931067562,0.7671472065258718,0.16048888670478018,0.4550630847613017,0.13850484433944737,28,0.16666666666666666,145.08333333333334,33.25
Filipino language official language of the Philippines,0.86656101036906,0.18829266913235188,0.1300462938078804,0.28732138113562194,0.23243245725268835,0.2847229242324829,0.0,17,0.13333333333333333,94.53333333333333,31.0
Filmfare Award for Best Actor Award,0.7074140957897582,0.0,0.0,0.6452522616092492,0.113661895904955,0.5,0.0,118,0.0,101.57627118644068,0.0
Fine Gael Irish political party,0.8876050420168067,0.12552125751972198,0.030092949904124904,0.8599750995635986,0.0,0.34129709005355835,0.0,4,1.0,114.5,30.5
Fine Line Features film production company,0.7093480561336125,0.2469085865990663,0.19068591234407006,0.3712955147358264,0.19487884112780218,0.4903707106908162,0.22954185715730138,49,0.13953488372093023,120.37209302325581,29.333333333333332
First Lady honorary title of the wife of a president or head of state,0.8540812890812891,0.16312223257097816,0.15539572901647622,0.5578946215765817,0.1686266441638283,0.2621350611249606,0.06354954392083943,11,0.5714285714285714,163.42857142857142,35.5
"Flathead County county in Montana, United States",0.8760037878787879,0.3140341697136561,0.14936175924472783,0.3999553112756638,0.24347402938817403,0.5354729294776917,0.14699574573120816,20,0.3333333333333333,123.6,39.4
